"date","tournament","surface","five_set","player_A_name","player_B_name","player_A_elo_before","player_B_elo_before","player_A_win","elo_difference","surface_cluster_A","surface_cluster_B","predict_proba_R","predict_R"
20230130,"Lyon","Hard",FALSE,"Tereza Martincova","Caroline Garcia",1432.06149350723,1744.6950644595,0,-312.633570952269,0,0,0.183638337275887,0
20220523,"Roland Garros","Clay",TRUE,"Alison Riske Amritraj","Iga Swiatek",1535.91758870456,1845.79185206628,0,-309.874263361718,2,0,0.105464225459966,0
20240318,"Miami","Hard",FALSE,"Anhelina Kalinina","Aryna Sabalenka",1560.20751663912,1869.29357367065,1,-309.086057031531,0,0,0.186209635250301,0
20230619,"Berlin","Grass",FALSE,"Nadia Podoroska","Petra Kvitova",1440.10855549625,1748.83348786801,0,-308.724932371766,2,0,0.0319416508294049,0
20240422,"Madrid","Clay",FALSE,"Arantxa Rus","Coco Gauff",1497.4771578554,1803.7985752473,0,-306.321417391895,2,0,0.132266869016176,0
20231009,"Seoul","Hard",FALSE,"Viktoria Hruncakova","Jessica Pegula",1484.90313190423,1789.24543199796,0,-304.342300093735,1,0,0.0325453542569379,0
20240701,"Wimbledon","Grass",TRUE,"Yuriko Miyazaki","Daria Kasatkina",1459.31155705074,1763.49426627785,0,-304.182709227108,2,0,0.025959387060915,0
20230529,"Roland Garros","Clay",TRUE,"Elina Svitolina","Aryna Sabalenka",1521.88043290737,1825.76461706562,0,-303.88418415825,0,0,0.148206978919534,0
20230807,"Montreal","Hard",FALSE,"Danielle Collins","Iga Swiatek",1592.53972109995,1895.89267066348,0,-303.352949563531,0,0,0.190423622511439,0
20230424,"Madrid","Clay",FALSE,"Magdalena Frech","Jessica Pegula",1477.14764311401,1778.75383455772,0,-301.606191443709,0,0,0.182033733893783,0
20230703,"Wimbledon","Grass",TRUE,"Cristina Bucsa","Jessica Pegula",1450.17144840965,1750.95957941843,0,-300.788131008783,3,0,0.0151733699337754,0
20230414,"BJK Cup QLS R1: KAZ vs POL","Clay",FALSE,"Weronika Falkowska","Elena Rybakina",1489.25362030778,1788.87588374627,0,-299.622263438492,1,0,0.0193111787172542,0
20240212,"Doha","Hard",FALSE,"Viktoriya Tomova","Ekaterina Alexandrova",1399.30566786419,1696.64355694111,0,-297.337889076925,0,0,0.194922843189821,0
20240219,"Dubai","Hard",FALSE,"Viktoriya Tomova","Liudmila Samsonova",1394.71703502816,1691.57275034032,0,-296.855715312155,0,0,0.195286970837572,0
20230703,"Wimbledon","Grass",TRUE,"Sara Sorribes Tormo","Iga Swiatek",1601.12793972472,1894.36236403106,0,-293.234424306334,2,0,0.0275504605754213,0
20240729,"Paris Olympics","Clay",FALSE,"Anna Karolina Schmiedlova","Jasmine Paolini",1504.14028201429,1797.29424484069,1,-293.153962826394,3,0,0.222404776153741,0
20240701,"Wimbledon","Grass",TRUE,"Ashlyn Krueger","Jessica Pegula",1476.13389068371,1768.52022364703,0,-292.386332963314,0,0,0.220658453814279,0
20240306,"Indian Wells","Hard",FALSE,"Emma Raducanu","Aryna Sabalenka",1566.22017408965,1858.56636262853,0,-292.346188538877,0,0,0.198717413427464,0
20240826,"Us Open","Hard",TRUE,"Varvara Gracheva","Coco Gauff",1495.16878166698,1786.97156046221,0,-291.802778795233,0,0,0.165547444373193,0
20231009,"Seoul","Hard",FALSE,"Claire Liu","Jessica Pegula",1502.2342526908,1793.67953071299,0,-291.445278022192,3,0,0.111860900199879,0
20240115,"Australian Open","Hard",TRUE,"Kimberly Birrell","Jelena Ostapenko",1454.46126744031,1745.56822656387,0,-291.10695912356,0,0,0.166084757837154,0
20240101,"United Cup","Hard",FALSE,"Beatriz Haddad Maia","Iga Swiatek",1693.93597264998,1984.17046268821,0,-290.234490038226,0,0,0.200339310401413,0
20240219,"Dubai","Hard",FALSE,"Lulu Sun","Jelena Ostapenko",1479.02929528135,1767.496876438,0,-288.467581156649,0,0,0.201703998366478,0
20240812,"Cincinnati","Hard",FALSE,"Marta Kostyuk","Iga Swiatek",1716.43539052725,2004.67580115139,0,-288.240410624143,2,0,0.225920896006335,0
20240916,"Seoul","Hard",FALSE,"Carol Zhao","Diana Shnaider",1439.78619202468,1727.97988665311,0,-288.193694628432,3,0,0.113423802448788,0
