"date","tournament","surface","five_set","player_A_name","player_B_name","player_A_elo_before","player_B_elo_before","player_A_win","elo_difference","player_A_cluster","player_B_cluster","predict_proba_R","predict_R"
20230807,"Canada Masters","Hard",FALSE,"Ben Shelton","Carlos Alcaraz",1410.84896100379,1864.11734565512,0,-453.26838465133,2,2,0.0658313999351367,0
20230814,"Cincinnati Masters","Hard",FALSE,"Max Purcell","Carlos Alcaraz",1432.59952233685,1846.4236790102,0,-413.824156673349,2,2,0.0810172658971781,0
20230828,"Us Open","Hard",TRUE,"Bernabe Zapata Miralles","Novak Djokovic",1458.76097934827,1857.66860076073,0,-398.907621412465,1,2,0.0162584164845093,0
20230828,"Us Open","Hard",TRUE,"Lloyd Harris","Carlos Alcaraz",1464.36643225635,1852.33484542455,0,-387.968413168198,2,2,0.0192062851516254,0
20230828,"Us Open","Hard",TRUE,"Alexandre Muller","Novak Djokovic",1481.94631451224,1860.41150431551,0,-378.46518980327,1,2,0.019846617470619,0
20230828,"Us Open","Hard",TRUE,"Ben Shelton","Novak Djokovic",1476.30620616893,1842.45042116753,0,-366.144214998601,2,2,0.0237457165042457,0
20231002,"Shanghai Masters","Hard",FALSE,"Gregoire Barrere","Carlos Alcaraz",1481.96405017115,1834.38945481402,0,-352.425404642877,0,2,0.0995789986860767,0
20230619,"Queen's Club","Grass",FALSE,"Arthur Rinderknech","Carlos Alcaraz",1442.37567921371,1780.27426893162,0,-337.898589717913,0,2,0.107222493800203,0
20231002,"Shanghai Masters","Hard",FALSE,"Daniel Evans","Carlos Alcaraz",1524.34784023351,1852.34829625875,0,-328.000456025241,0,2,0.112722165323103,0
20230703,"Wimbledon","Grass",TRUE,"Alexandre Muller","Carlos Alcaraz",1526.42942140546,1850.26410387884,0,-323.834682473379,1,2,0.0336676345972319,0
20230927,"Beijing","Hard",FALSE,"Yannick Hanfmann","Carlos Alcaraz",1531.48832749819,1855.23877016615,0,-323.750442667955,2,2,0.128175483453252,0
20230920,"Chengdu","Hard",FALSE,"Miomir Kecmanovic","Alexander Zverev",1452.53560858414,1767.72348289514,0,-315.187874310994,0,2,0.120205530867958,0
20230703,"Wimbledon","Grass",TRUE,"Pedro Cachin","Novak Djokovic",1454.25953357442,1756.85170459783,0,-302.592171023415,2,0,0.0560849020588877,0
20230724,"Hamburg","Clay",FALSE,"Daniel Altmaier","Andrey Rublev",1446.23606891973,1742.11097870293,1,-295.874909783197,1,1,0.155912085281475,0
20230916,"Davis Cup Finals RR: AUS vs SUI","Hard",FALSE,"Marc Andrea Huesler","Alex De Minaur",1377.62285035343,1671.11833603962,0,-293.495485686181,2,0,0.184886075863613,0
20231002,"Shanghai Masters","Hard",FALSE,"Marcos Giron","Jannik Sinner",1486.5530486081,1779.53060620232,0,-292.977557594224,2,2,0.148999884524507,0
20230619,"Queen's Club","Grass",FALSE,"Maxime Cressy","Holger Rune",1404.02308185008,1696.57089931469,0,-292.547817464606,0,0,0.167964694342382,0
20231030,"Paris Masters","Hard",FALSE,"Tallon Griekspoor","Novak Djokovic",1594.65398631507,1887.00344382691,0,-292.349457511843,2,2,0.149452641488818,0
20230529,"Roland Garros","Clay",TRUE,"Thiago Seyboth Wild","Daniil Medvedev",1500,1791.98552436938,1,-291.985524369375,1,1,0.0516776720678374,0
20231106,"Metz","Hard",FALSE,"Constant Lestienne","Karen Khachanov",1346.86776170978,1633.53699881014,0,-286.669237100363,1,2,0.145840247823252,0
20230508,"Rome Masters","Clay",FALSE,"Fabian Marozsan","Carlos Alcaraz",1500.03794166017,1783.4730714895,1,-283.435129829326,1,1,0.16543472661652,0
20231002,"Shanghai Masters","Hard",FALSE,"Cristian Garin","Daniil Medvedev",1534.2326367763,1816.80419049282,0,-282.571553716525,2,2,0.156647902808404,0
20230320,"Miami Masters","Hard",FALSE,"Roberto Carballes Baena","Daniil Medvedev",1448.72451539717,1731.17358722019,0,-282.449071823024,0,2,0.141291772689806,0
20230814,"Cincinnati Masters","Hard",FALSE,"Gael Monfils","Novak Djokovic",1540.46506626475,1818.9117229061,0,-278.446656641349,0,2,0.144071471321512,0
20230703,"Wimbledon","Grass",TRUE,"Daniel Elahi Galan","Jannik Sinner",1373.37108776516,1651.48609178525,0,-278.115004020088,2,0,0.0704360052972565,0
20230807,"Canada Masters","Hard",FALSE,"Hubert Hurkacz","Carlos Alcaraz",1588.68872109643,1866.17376241107,0,-277.485041314642,2,2,0.160501162987607,0
20230807,"Canada Masters","Hard",FALSE,"Tommy Paul","Carlos Alcaraz",1599.81568225505,1871.22440620602,1,-271.408723950971,2,2,0.165204316519922,0
20230619,"Halle","Grass",FALSE,"Roberto Bautista Agut","Daniil Medvedev",1470.55504090409,1741.95683491443,1,-271.401794010344,2,0,0.204541901661635,0
20230320,"Miami Masters","Hard",FALSE,"Alex Molcan","Daniil Medvedev",1456.93656750759,1725.91388016782,0,-268.977312660227,0,2,0.150829147222986,0
20230612,"s Hertogenbosch","Grass",FALSE,"Adrian Mannarino","Daniil Medvedev",1497.79523221786,1766.69519626677,1,-268.899964048902,2,0,0.206862787745308,0
20230807,"Canada Masters","Hard",FALSE,"Marcos Giron","Holger Rune",1471.70042842056,1732.89996130793,1,-261.199532887368,2,2,0.173354308520742,0
20231002,"Shanghai Masters","Hard",FALSE,"Diego Schwartzman","Taylor Fritz",1430.0208390843,1691.12399768303,1,-261.10315859873,1,2,0.16486749864359,0
20230828,"Us Open","Hard",TRUE,"Marc Andrea Huesler","Hubert Hurkacz",1383.08389464108,1644.11604593874,0,-261.032151297656,2,2,0.064638205018636,0
20230529,"Roland Garros","Clay",TRUE,"Aleksandar Kovacevic","Novak Djokovic",1462.1096867698,1722.84637660908,0,-260.736689839272,1,1,0.069187363898453,0
20230920,"Chengdu","Hard",FALSE,"Pavel Kotov","Alexander Zverev",1487.03257530479,1746.19425659557,0,-259.161681290781,2,2,0.175018653957187,0
20230703,"Wimbledon","Grass",TRUE,"Jordan Thompson","Novak Djokovic",1506.07665993445,1761.32400750448,0,-255.24734757003,0,0,0.0776469879347428,0
20230424,"Madrid Masters","Clay",FALSE,"Andrea Vavassori","Daniil Medvedev",1499.20122216282,1754.2176116605,0,-255.016389497678,2,1,0.198448030406533,0
20230612,"s Hertogenbosch","Grass",FALSE,"Alexander Bublik","Jannik Sinner",1413.54781099722,1667.13229310268,0,-253.584482105467,0,0,0.201186285367619,0
20230424,"Madrid Masters","Clay",FALSE,"Aslan Karatsev","Daniil Medvedev",1513.76422304158,1765.61236282229,1,-251.848139780707,1,1,0.191701676142731,0
20230424,"Madrid Masters","Clay",FALSE,"Alexander Shevchenko","Daniil Medvedev",1510.8364587626,1759.83505045616,0,-248.998591693561,0,1,0.184858872965953,0
20230417,"Barcelona","Clay",FALSE,"Nuno Borges","Carlos Alcaraz",1453.36606851495,1702.32491774853,0,-248.95884923358,2,1,0.203975629186616,0
20230320,"Miami Masters","Hard",FALSE,"Facundo Bagnis","Carlos Alcaraz",1429.16692131284,1677.70345116957,0,-248.536529856732,1,2,0.174927746915541,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Alexander Zverev","Daniil Medvedev",1524.59760554906,1770.28970521772,0,-245.692099668656,1,1,0.19717608013589,0
20231023,"Vienna","Hard",FALSE,"Lorenzo Sonego","Jannik Sinner",1552.7423157429,1795.07131077762,0,-242.32899503472,2,2,0.189249177243099,0
20230227,"Dubai","Hard",FALSE,"Alexander Bublik","Daniil Medvedev",1443.24872367242,1685.52047607858,0,-242.271752406166,2,2,0.189299049849193,0
20230529,"Roland Garros","Clay",TRUE,"Gael Monfils","Holger Rune",1444.07332731516,1684.80625566752,0,-240.732928352361,2,1,0.0878988892656602,0
20230306,"Indian Wells Masters","Hard",FALSE,"Brandon Nakashima","Daniil Medvedev",1473.81736207952,1713.75406931474,0,-239.936707235222,2,2,0.191342047655187,0
20230828,"Us Open","Hard",TRUE,"Christopher Oconnell","Daniil Medvedev",1513.71700718912,1752.5985096419,0,-238.881502452786,2,2,0.0792864942877532,0
20230417,"Munich","Clay",FALSE,"Dominic Thiem","Taylor Fritz",1442.67180223746,1679.78081530721,0,-237.109013069747,1,1,0.205004333468865,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Diego Schwartzman","Jannik Sinner",1452.24316891514,1688.99025063004,0,-236.747081714896,2,1,0.215464820822569,0
20230320,"Miami Masters","Hard",FALSE,"Quentin Halys","Daniil Medvedev",1483.80900751791,1719.77862359502,0,-235.96961607711,2,2,0.194851473615253,0
20230703,"Wimbledon","Grass",TRUE,"George Loffhagen","Holger Rune",1483.17342632923,1717.55914854301,0,-234.385722213786,1,0,0.099163204008486,0
20230724,"Hamburg","Clay",FALSE,"Bernabe Zapata Miralles","Andrey Rublev",1482.84815123007,1716.73244015293,0,-233.884288922862,2,1,0.218225141705001,0
20230529,"Roland Garros","Clay",TRUE,"Daniel Altmaier","Jannik Sinner",1458.15873521186,1690.90600957861,1,-232.747274366743,1,1,0.0893831318296342,0
20231016,"Tokyo","Hard",FALSE,"Jordan Thompson","Alexander Zverev",1525.97104611259,1756.17830864553,1,-230.207262532941,0,2,0.181237527686066,0
20231016,"Tokyo","Hard",FALSE,"Shintaro Mochizuki","Taylor Fritz",1454.32690955377,1684.0688090642,1,-229.741899510431,0,2,0.181629938391481,0
20230619,"Queen's Club","Grass",FALSE,"Jiri Lehecka","Carlos Alcaraz",1556.15525612649,1784.02692594269,0,-227.871669816199,0,2,0.183213649479136,0
20230529,"Roland Garros","Clay",TRUE,"Diego Schwartzman","Stefanos Tsitsipas",1455.46243509062,1682.82510485077,0,-227.362669760153,2,1,0.0991466628190764,0
20230814,"Cincinnati Masters","Hard",FALSE,"Hubert Hurkacz","Carlos Alcaraz",1622.10527020594,1848.95996849424,0,-226.854698288297,2,2,0.203099012908305,0
20231030,"Paris Masters","Hard",FALSE,"Roberto Bautista Agut","Hubert Hurkacz",1478.43521450834,1704.57595537527,0,-226.140740866931,2,2,0.203755890030379,0
20231002,"Shanghai Masters","Hard",FALSE,"Roman Safiullin","Alexander Zverev",1555.05903676441,1779.7192011392,1,-224.660164374785,2,2,0.205123130213478,0
20231023,"Basel","Hard",FALSE,"Alexander Shevchenko","Taylor Fritz",1438.05131486477,1660.38088544183,1,-222.329570577061,0,2,0.187969547193249,0
20230703,"Wimbledon","Grass",TRUE,"David Goffin","Andrey Rublev",1471.42569323217,1693.19925953783,0,-221.773566305653,2,0,0.117086948890744,0
20230529,"Roland Garros","Clay",TRUE,"Marton Fucsovics","Novak Djokovic",1494.5504889085,1716.30200099012,0,-221.751512081624,0,1,0.0933911810823288,0
20230417,"Barcelona","Clay",FALSE,"Roberto Bautista Agut","Carlos Alcaraz",1490.43037620775,1708.10329736895,0,-217.672921161201,2,1,0.234334608228292,0
20230619,"Halle","Grass",FALSE,"Alexander Bublik","Andrey Rublev",1445.18061244641,1661.26055700133,1,-216.079944554923,0,0,0.237586981208242,0
20230927,"Beijing","Hard",FALSE,"Casper Ruud","Carlos Alcaraz",1624.21988968491,1839.40569213235,0,-215.185802447439,2,2,0.21403316633029,0
20230508,"Rome Masters","Clay",FALSE,"Alexander Zverev","Daniil Medvedev",1551.3735049676,1766.5346065116,0,-215.161101544006,1,1,0.226060592650833,0
20230619,"Halle","Grass",FALSE,"Marcos Giron","Daniil Medvedev",1509.2913242445,1724.44421034345,0,-215.152886098946,2,0,0.261385969996929,0
20230529,"Roland Garros","Clay",TRUE,"Juan Pablo Varillas","Novak Djokovic",1453.55941065779,1667.29035533569,0,-213.730944677905,2,1,0.111915435327562,0
20230619,"Queen's Club","Grass",FALSE,"Alex De Minaur","Carlos Alcaraz",1586.20190047716,1798.44014271125,0,-212.238242234093,0,2,0.196871782330055,0
20230508,"Rome Masters","Clay",FALSE,"Yannick Hanfmann","Daniil Medvedev",1548.12096951984,1759.68521744092,0,-211.564247921077,1,1,0.229653558489381,0
20230807,"Canada Masters","Hard",FALSE,"Mackenzie Mcdonald","Andrey Rublev",1512.44528929664,1722.92649114918,1,-210.481201852539,2,2,0.2185609891315,0
20230529,"Roland Garros","Clay",TRUE,"Constant Lestienne","Karen Khachanov",1409.26007026482,1619.7407446017,0,-210.480674336882,0,1,0.103312542955236,0
20230717,"Bastad","Clay",FALSE,"Pavel Kotov","Andrey Rublev",1525.22261659722,1735.21360342039,0,-209.990986823172,2,1,0.242250781978144,0
20230703,"Wimbledon","Grass",TRUE,"Nicolas Jarry","Carlos Alcaraz",1647.52110101265,1857.21075244767,0,-209.689651435026,0,2,0.0924567583609773,0
20230814,"Cincinnati Masters","Hard",FALSE,"Tommy Paul","Carlos Alcaraz",1630.58236957355,1837.33601957491,0,-206.753650001358,2,2,0.222197182176835,0
20230320,"Miami Masters","Hard",FALSE,"Gregoire Barrere","Cameron Norrie",1464.65956315422,1671.16530782338,1,-206.505744669155,0,2,0.202068831708801,0
20231113,"Tour Finals","Hard",FALSE,"Hubert Hurkacz","Novak Djokovic",1710.99196999405,1916.20691463227,0,-205.214944638218,2,2,0.223710720097104,0
20231002,"Shanghai Masters","Hard",FALSE,"Aleksandar Vukic","Grigor Dimitrov",1497.7644822555,1702.70338336396,0,-204.938901108455,2,2,0.223983023586808,0
20230717,"Bastad","Clay",FALSE,"Federico Coria","Francisco Cerundolo",1429.07948563713,1632.30387572955,0,-203.224390092418,2,2,0.225679582257503,0
20230522,"Geneva","Clay",FALSE,"Ilya Ivashka","Taylor Fritz",1451.89593358427,1652.95600958029,0,-201.060075996018,2,1,0.25168015850863,0
20230508,"Rome Masters","Clay",FALSE,"Nuno Borges","Stefanos Tsitsipas",1472.12151814253,1671.59500989995,0,-199.473491757419,2,1,0.253380539496529,0
20230915,"Davis Cup Finals RR: ESP vs SRB","Hard",FALSE,"Albert Ramos","Laslo Djere",1418.61227552094,1616.04106839961,0,-197.428792878671,0,2,0.210506150850427,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Lorenzo Musetti","Novak Djokovic",1481.39022642943,1678.43526066853,1,-197.0450342391,2,1,0.255997834724385,0
20230828,"Us Open","Hard",TRUE,"Juan Pablo Varillas","Taylor Fritz",1478.21991921163,1674.72763148621,0,-196.507712274574,0,2,0.104046600041977,0
20230529,"Roland Garros","Clay",TRUE,"Lorenzo Musetti","Carlos Alcaraz",1563.0622415863,1756.35395348715,0,-193.291711900848,2,1,0.133741080182973,0
20230828,"Us Open","Hard",TRUE,"Steve Johnson","Taylor Fritz",1474.22602042501,1667.29944375257,0,-193.073423327562,0,2,0.107270209473442,0
20231030,"Paris Masters","Hard",FALSE,"Marton Fucsovics","Alexander Zverev",1537.75936305308,1730.14639147287,0,-192.387028419788,0,2,0.215303015172189,0
20230227,"Dubai","Hard",FALSE,"Matteo Arnaldi","Daniil Medvedev",1500,1691.48057310124,0,-191.480573101242,0,2,0.216173801460427,0
20230417,"Barcelona","Clay",FALSE,"Yoshihito Nishioka","Jannik Sinner",1502.27931882336,1693.61427547886,0,-191.334956655501,2,1,0.262221419556453,0
20230703,"Wimbledon","Grass",TRUE,"Roberto Carballes Baena","Holger Rune",1519.27281355343,1710.05706801231,0,-190.784254458884,2,0,0.152845023261594,0
20230828,"Us Open","Hard",TRUE,"Lorenzo Sonego","Jannik Sinner",1521.90019328522,1712.58595132467,0,-190.685758039452,2,2,0.12203487192803,0
20231030,"Paris Masters","Hard",FALSE,"Daniel Altmaier","Taylor Fritz",1467.1290033798,1657.12647134612,1,-189.997467966325,2,2,0.239072683160004,0
20231023,"Basel","Hard",FALSE,"Max Purcell","Taylor Fritz",1449.27123440281,1636.90825068464,0,-187.637016281827,2,2,0.241519268309358,0
20230619,"Halle","Grass",FALSE,"Corentin Moutet","Nicolas Jarry",1454.47528090816,1642.06532344771,0,-187.59004253955,2,0,0.292705097926632,0
20230703,"Wimbledon","Grass",TRUE,"Nuno Borges","Francisco Cerundolo",1449.62391034378,1636.82800337609,0,-187.204093032313,1,2,0.119237608899347,0
20231023,"Basel","Hard",FALSE,"Felix Auger Aliassime","Hubert Hurkacz",1532.45684872657,1718.6207382601,1,-186.163889533534,2,2,0.243054772795379,0
20230703,"Wimbledon","Grass",TRUE,"Juan Manuel Cerundolo","Jannik Sinner",1475.54887591364,1661.25701073367,0,-185.708134820028,1,0,0.151486519372069,0
20230703,"Wimbledon","Grass",TRUE,"Ilya Ivashka","Grigor Dimitrov",1424.84278071698,1610.55050425429,0,-185.707723537313,1,0,0.151487044544715,0
20230828,"Us Open","Hard",TRUE,"Yibing Wu","Alex De Minaur",1486.75243813027,1672.3089615239,0,-185.55652339363,0,0,0.144002100824679,0
20230925,"Astana","Hard",FALSE,"Jurij Rodionov","Adrian Mannarino",1484.71509847783,1669.71131159176,0,-184.996213113931,2,0,0.295763323099116,0
20230703,"Wimbledon","Grass",TRUE,"Yibing Wu","Frances Tiafoe",1485.04268456406,1666.9270676234,0,-181.884383059341,2,0,0.164647495751849,0
20230508,"Rome Masters","Clay",FALSE,"Alexei Popyrin","Holger Rune",1511.14041239328,1692.04981819375,0,-180.909405800462,1,1,0.261880486367147,0
20230403,"Houston","Clay",FALSE,"Steve Johnson","Frances Tiafoe",1468.90434463713,1648.04420772798,0,-179.139863090848,1,1,0.263827211780374,0
20230828,"Us Open","Hard",TRUE,"Yannick Hanfmann","Jannik Sinner",1525.90561209316,1704.68852525537,0,-178.782913162217,2,2,0.135280351008576,0
20231030,"Paris Masters","Hard",FALSE,"Alex De Minaur","Jannik Sinner",1642.24185161975,1820.78691073636,1,-178.545059116612,0,2,0.228877589726826,0
20230703,"Wimbledon","Grass",TRUE,"Marton Fucsovics","Daniil Medvedev",1572.35986407078,1749.69216582098,0,-177.332301750198,0,0,0.154368662664075,0
20230424,"Madrid Masters","Clay",FALSE,"Dominic Thiem","Stefanos Tsitsipas",1467.34661420743,1644.34100644293,0,-176.994392235498,1,1,0.266199923928843,0
20231016,"Tokyo","Hard",FALSE,"Diego Schwartzman","Alex De Minaur",1489.85651083369,1665.36523864083,0,-175.50872780714,1,0,0.294288887024068,0
20230424,"Madrid Masters","Clay",FALSE,"Roman Safiullin","Tommy Paul",1428.58670955918,1604.08860784636,1,-175.50189828718,2,2,0.254364647522822,0
20230619,"Halle","Grass",FALSE,"Richard Gasquet","Jannik Sinner",1478.14469275288,1653.34584034696,0,-175.201147594076,2,0,0.307477060082025,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Holger Rune","Daniil Medvedev",1602.23362083672,1776.15632460522,1,-173.922703768494,1,1,0.269620533495391,0
20230417,"Munich","Clay",FALSE,"Marton Fucsovics","Taylor Fritz",1498.25177434598,1671.70353676191,0,-173.451762415924,0,1,0.258298379457156,0
20230529,"Roland Garros","Clay",TRUE,"Benoit Paire","Cameron Norrie",1456.75073969311,1629.79920716279,0,-173.048467469685,0,1,0.143183899313684,0
20230927,"Beijing","Hard",FALSE,"Felix Auger Aliassime","Holger Rune",1468.22759348259,1641.16149123026,0,-172.933897747673,2,2,0.257139922874782,0
20231002,"Shanghai Masters","Hard",FALSE,"Grigor Dimitrov","Carlos Alcaraz",1683.43195375838,1856.29205726768,1,-172.860103509302,2,2,0.257219965330859,0
20230619,"Halle","Grass",FALSE,"Alexander Bublik","Jannik Sinner",1490.35721702381,1661.36381711473,1,-171.00660009092,0,0,0.286991880810365,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Ivan Gakhov","Novak Djokovic",1500,1670.24868706059,0,-170.248687060591,0,1,0.261797802899021,0
20231002,"Shanghai Masters","Hard",FALSE,"Yu Hsiou Hsu","Hubert Hurkacz",1523.66481522473,1693.83389658331,0,-170.169081358586,2,2,0.260149947023127,0
20230703,"Wimbledon","Grass",TRUE,"Christopher Eubanks","Daniil Medvedev",1569.77693663922,1739.56150303009,0,-169.78456639087,0,0,0.164412037682003,0
20230529,"Roland Garros","Clay",TRUE,"Genaro Alberto Olivieri","Holger Rune",1529.77478154322,1698.76396285266,0,-168.989181309445,2,1,0.164261716470451,0
20230925,"Astana","Hard",FALSE,"Jurij Rodionov","Sebastian Baez",1462.96200671657,1631.45393852993,1,-168.491931813355,2,2,0.261986934657032,0
20230703,"Wimbledon","Grass",TRUE,"Hubert Hurkacz","Novak Djokovic",1569.91193325209,1737.93003630649,0,-168.018103054401,0,0,0.166837042464005,0
20231002,"Shanghai Masters","Hard",FALSE,"Fabian Marozsan","Alex De Minaur",1507.42837918058,1674.82152346,1,-167.393144279417,2,0,0.316996578022513,0
20230724,"Hamburg","Clay",FALSE,"Daniel Elahi Galan","Arthur Fils",1411.01807052858,1575.30989921128,0,-164.291828682701,1,1,0.2805234010346,0
20230828,"Us Open","Hard",TRUE,"Taylor Fritz","Novak Djokovic",1682.04588196022,1845.70095427378,0,-163.655072313563,2,2,0.153842696785384,0
20230619,"Halle","Grass",FALSE,"Gregoire Barrere","Stefanos Tsitsipas",1509.38340540687,1673.00891309775,0,-163.625507690882,2,0,0.321646124202674,0
20230417,"Barcelona","Clay",FALSE,"Alejandro Davidovich Fokina","Carlos Alcaraz",1552.06126206357,1714.76859996473,0,-162.707337901167,2,1,0.294856263554008,0
20230619,"Halle","Grass",FALSE,"Yibing Wu","Andrey Rublev",1509.75108843612,1672.39459458356,0,-162.643506147449,2,0,0.322863865406589,0
20231023,"Vienna","Hard",FALSE,"Daniel Altmaier","Gael Monfils",1465.43268647212,1627.9084351111,0,-162.475748638976,2,0,0.323072135965513,0
20230927,"Beijing","Hard",FALSE,"Cameron Norrie","Andrey Rublev",1537.67559334896,1699.7727636353,0,-162.097170286335,2,2,0.269067477127063,0
20230814,"Cincinnati Masters","Hard",FALSE,"Max Purcell","Stan Wawrinka",1430.06323285282,1591.68883600494,1,-161.625603152128,2,0,0.324128667813659,0
20231016,"Tokyo","Hard",FALSE,"Cameron Norrie","Taylor Fritz",1514.06533554168,1675.57954932142,0,-161.514213779741,2,2,0.269718930850196,0
20230821,"Winston-Salem","Hard",FALSE,"Constant Lestienne","Dominik Koepfer",1365.80547913102,1527.02025710839,0,-161.214777977369,1,0,0.311420558819766,0
20231030,"Paris Masters","Hard",FALSE,"Grigor Dimitrov","Novak Djokovic",1707.64950141892,1868.79213493041,0,-161.14263351149,2,2,0.270134690403332,0
20230828,"Us Open","Hard",TRUE,"Timofey Skatov","Alex De Minaur",1502.67167862059,1663.80639813725,0,-161.134719516661,2,0,0.194988202100513,0
20230508,"Rome Masters","Clay",FALSE,"Francisco Cerundolo","Jannik Sinner",1534.06283182666,1695.02137683578,1,-160.958545009114,2,1,0.296924906684108,0
20231106,"Metz","Hard",FALSE,"Fabio Fognini","Ugo Humbert",1505.15622362631,1665.25236072712,0,-160.096137100805,1,2,0.25942593777458,0
20230828,"Us Open","Hard",TRUE,"Sebastian Baez","Daniil Medvedev",1630.09446887921,1789.01334925528,0,-158.918880376064,2,2,0.160067642457363,0
20230619,"Halle","Grass",FALSE,"Roberto Bautista Agut","Andrey Rublev",1479.13849168695,1637.9735214213,0,-158.835029734353,2,0,0.327609274237999,0
20230220,"Marseille","Hard",FALSE,"Alexander Bublik","Grigor Dimitrov",1393.40040156669,1551.98385412161,1,-158.583452554925,2,2,0.273009086634694,0
20230814,"Cincinnati Masters","Hard",FALSE,"Mackenzie Mcdonald","Holger Rune",1549.91638641611,1708.35670289783,1,-158.440316481722,2,2,0.273170415663145,0
20231030,"Paris Masters","Hard",FALSE,"Botic Van De Zandschulp","Adrian Mannarino",1488.2657735312,1645.77344294257,1,-157.507669411361,2,0,0.329271563191217,0
20230724,"Umag","Clay",FALSE,"Dominic Thiem","Jiri Lehecka",1447.6393962667,1604.98808959207,0,-157.348693325379,1,2,0.262434174342408,0
20230731,"Washington","Hard",FALSE,"Gael Monfils","Tallon Griekspoor",1444.59130509681,1601.56332046302,0,-156.972015366214,0,2,0.251209273754019,0
20230320,"Miami Masters","Hard",FALSE,"Denis Shapovalov","Taylor Fritz",1502.71516433031,1659.01417259487,0,-156.299008264557,0,2,0.251928731921291,0
20230424,"Madrid Masters","Clay",FALSE,"Thiago Monteiro","Karen Khachanov",1458.88688040203,1615.03087713328,0,-156.143996731252,1,1,0.289954425961803,0
20230916,"Davis Cup WG1 R1: GRE vs SVK","Hard",FALSE,"Alex Molcan","Stefanos Tsitsipas",1497.50498040958,1652.91024222679,1,-155.40526181721,0,2,0.252886275073731,0
20231023,"Vienna","Hard",FALSE,"Karen Khachanov","Daniil Medvedev",1646.76091802556,1802.09602310649,0,-155.335105080929,2,2,0.276684916615503,0
20230424,"Madrid Masters","Clay",FALSE,"Albert Ramos","Alejandro Davidovich Fokina",1404.11737176702,1559.36121349574,0,-155.243841728717,2,2,0.276788630501366,0
20230424,"Madrid Masters","Clay",FALSE,"Yoshihito Nishioka","Andrey Rublev",1509.026796982,1664.14065017379,0,-155.11385319179,2,1,0.303898934708459,0
20230417,"Banja Luka","Clay",FALSE,"Damir Dzumhur","Andrey Rublev",1491.41567822077,1646.05406724295,0,-154.638389022186,2,1,0.304470316260158,0
20230731,"Los Cabos","Hard",FALSE,"Aleksandar Kovacevic","Cameron Norrie",1461.53099334037,1615.03991403737,1,-153.508920697001,2,2,0.278764793987812,0
20230220,"Doha","Hard",FALSE,"Christopher Oconnell","Daniil Medvedev",1490.74015998978,1643.90260647834,0,-153.162446488558,2,2,0.279160481096497,0
20230731,"Los Cabos","Hard",FALSE,"Rodrigo Pacheco Mendez","Nicolas Jarry",1487.61082376094,1640.61450780521,0,-153.003684044261,1,2,0.267237253399708,0
20230619,"Queen's Club","Grass",FALSE,"Alex De Minaur","Holger Rune",1565.00083155952,1717.77196823232,1,-152.771136672793,0,0,0.308636345732377,0
20231023,"Basel","Hard",FALSE,"Diego Schwartzman","Alex De Minaur",1481.84893198072,1634.44671349545,0,-152.59778151473,1,0,0.322007550865771,0
20230828,"Us Open","Hard",TRUE,"Jakub Mensik","Taylor Fritz",1530.21577697176,1682.30047550834,0,-152.084698536582,2,2,0.169407328921965,0
20230306,"Indian Wells Masters","Hard",FALSE,"Taro Daniel","Cameron Norrie",1509.00034943376,1660.71937925505,0,-151.719029821291,0,2,0.256861007790029,0
20230320,"Miami Masters","Hard",FALSE,"Emilio Nava","Taylor Fritz",1500,1650.12004738743,0,-150.120047387431,2,2,0.28264975461515,0
20230925,"Astana","Hard",FALSE,"Arthur Rinderknech","Adrian Mannarino",1481.52779506291,1631.36918459979,0,-149.841389536885,2,0,0.338955082492512,0
20230703,"Wimbledon","Grass",TRUE,"Jason Kubler","Nicolas Jarry",1479.623997138,1629.35819282461,0,-149.734195686618,1,0,0.20332829022551,0
20230703,"Wimbledon","Grass",TRUE,"Daniel Elahi Galan","Yoshihito Nishioka",1385.23860870881,1534.96962851803,1,-149.731019809221,2,2,0.172722804819755,0
20230920,"Zhuhai","Hard",FALSE,"Alex Bolt","Karen Khachanov",1482.17777089503,1631.27137935723,0,-149.093608462195,0,2,0.259716712562587,0
20230227,"Dubai","Hard",FALSE,"Borna Coric","Daniil Medvedev",1527.62166443284,1676.58461611611,0,-148.962951683274,2,2,0.283983722584146,0
20230626,"Eastbourne","Grass",FALSE,"Gregoire Barrere","Nicolas Jarry",1501.6494463741,1650.41520931572,1,-148.765762941624,2,0,0.340324821699914,0
20231023,"Vienna","Hard",FALSE,"Alexandre Muller","Tommy Paul",1470.04435505348,1617.80535639975,0,-147.761001346267,1,2,0.273106446769971,0
20231002,"Shanghai Masters","Hard",FALSE,"Yosuke Watanuki","Taylor Fritz",1519.29137513267,1666.58321634062,0,-147.291841207959,0,2,0.261688403425236,0
20230814,"Cincinnati Masters","Hard",FALSE,"Ben Shelton","Christopher Eubanks",1426.68566513339,1573.86233274466,1,-147.176667611273,2,2,0.286050496134873,0
